abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,from_included,to_included
008,,DEFAULT,DE,EUR,,25875,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
008,,DEFAULT,DE,EUR,,12938,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,CHF,,10924,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,CHF,,8624,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,CHF,,4312,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,EUR,,9499,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,EUR,,7499,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
009,,DEFAULT,DE,EUR,,3750,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,CHF,,37801,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,CHF,,29843,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,CHF,,14922,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,EUR,,32870,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,EUR,,25950,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
010,,DEFAULT,DE,EUR,,12975,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,CHF,,39986,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,CHF,,31568,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,CHF,,15784,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,EUR,,34770,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,EUR,,27450,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
011,,DEFAULT,DE,EUR,,13725,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,CHF,,39986,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,CHF,,31568,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,CHF,,15784,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,EUR,,34770,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,EUR,,27450,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
012,,DEFAULT,DE,EUR,,13725,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,CHF,,6226,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,CHF,,4916,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,CHF,,2458,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,EUR,,5414,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,EUR,,4274,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
013,,DEFAULT,DE,EUR,,2137,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,CHF,,5003,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,CHF,,3950,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,CHF,,1975,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,EUR,,4350,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,EUR,,3434,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
014,,DEFAULT,DE,EUR,,1717,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,CHF,,6555,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,CHF,,5175,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,CHF,,2588,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,EUR,,5700,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,EUR,,4500,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
015,,DEFAULT,DE,EUR,,2250,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,CHF,,13577,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,CHF,,10719,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,CHF,,5360,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,EUR,,11807,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,EUR,,9321,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
051,,DEFAULT,DE,EUR,,4661,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_29567823,DEFAULT,DE,CHF,,13110,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_29567823,DEFAULT,DE,CHF,,10350,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_29567823,DEFAULT,DE,CHF,,5175,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30107816,DEFAULT,DE,CHF,,13656,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30107816,DEFAULT,DE,CHF,,10781,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30107816,DEFAULT,DE,CHF,,5391,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30614390,DEFAULT,DE,CHF,,13984,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30614390,DEFAULT,DE,CHF,,11040,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,051_30614390,DEFAULT,DE,CHF,,5520,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_29567823,DEFAULT,DE,CHF,,9723,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_29567823,DEFAULT,DE,CHF,,7676,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_29567823,DEFAULT,DE,CHF,,3838,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30107816,DEFAULT,DE,CHF,,11471,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30107816,DEFAULT,DE,CHF,,9056,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30107816,DEFAULT,DE,CHF,,4528,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30614390,DEFAULT,DE,CHF,,9286,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30614390,DEFAULT,DE,CHF,,7331,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,052_30614390,DEFAULT,DE,CHF,,3666,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,053_29567823,DEFAULT,DE,CHF,,38713,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,053_29567823,DEFAULT,DE,CHF,,30563,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,053_29567823,DEFAULT,DE,CHF,,15282,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_24245592,DEFAULT,DE,CHF,,3773,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_24245592,DEFAULT,DE,CHF,,2979,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_24245592,DEFAULT,DE,CHF,,1490,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_26175504,DEFAULT,DE,CHF,,46931,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_26175504,DEFAULT,DE,CHF,,37051,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,058_26175504,DEFAULT,DE,CHF,,18526,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_24245592,DEFAULT,DE,CHF,,23152,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_24245592,DEFAULT,DE,CHF,,18278,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_24245592,DEFAULT,DE,CHF,,9139,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26027598,DEFAULT,DE,CHF,,40814,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26027598,DEFAULT,DE,CHF,,32222,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26027598,DEFAULT,DE,CHF,,16111,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26175504,DEFAULT,DE,CHF,,48269,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26175504,DEFAULT,DE,CHF,,38107,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,059_26175504,DEFAULT,DE,CHF,,19054,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_24245592,DEFAULT,DE,CHF,,8116,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_24245592,DEFAULT,DE,CHF,,6407,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_24245592,DEFAULT,DE,CHF,,3204,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26027598,DEFAULT,DE,CHF,,43493,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26027598,DEFAULT,DE,CHF,,34337,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26027598,DEFAULT,DE,CHF,,17169,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26175504,DEFAULT,DE,CHF,,45707,2021-01-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26175504,DEFAULT,DE,CHF,,36085,2021-05-01T00:00:00-00:00,2037-12-31T23:59:59-00:00
,060_26175504,DEFAULT,DE,CHF,,18043,2021-06-23T00:00:00-00:00,2037-12-31T23:59:59-00:00
