abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
132,132_30619567,DEFAULT,AU,EUR,36586,40651,
133,133_31743669,DEFAULT,AU,EUR,31892,35435,
134,,DEFAULT,AU,EUR,1691,1879,
135,,DEFAULT,AU,EUR,17223,19137,
136,,DEFAULT,AU,EUR,29939,33265,
137,,DEFAULT,AU,EUR,37205,41339,
138,,DEFAULT,AU,EUR,23789,26432,
139,,DEFAULT,AU,EUR,23945,23945,
140,,DEFAULT,AU,EUR,38661,42957,
141,,DEFAULT,AU,EUR,33068,36742,
142,,DEFAULT,AU,EUR,19073,21192,
143,,DEFAULT,AU,EUR,39764,44182,
144,,DEFAULT,AU,EUR,33622,37358,
145,,DEFAULT,AU,EUR,6686,7429,
146,,DEFAULT,AU,EUR,37653,41837,
147,,DEFAULT,AU,EUR,35829,39810,
148,,DEFAULT,AU,EUR,25178,27975,
149,,DEFAULT,AU,EUR,2657,2952,
150,,DEFAULT,AU,EUR,17730,19700,
151,,DEFAULT,AU,EUR,4903,5448,
152,,DEFAULT,AU,EUR,28949,32166,
153,,DEFAULT,AU,EUR,35418,39353,
154,,DEFAULT,AU,EUR,20016,22240,
155,,DEFAULT,AU,EUR,7205,8005,
156,,DEFAULT,AU,EUR,18011,20012,
157,,DEFAULT,AU,EUR,26710,29678,
158,,DEFAULT,AU,EUR,39992,44436,
159,,DEFAULT,AU,EUR,15369,17077,
160,,DEFAULT,AU,EUR,36416,40462,
161,,DEFAULT,AU,EUR,21992,24435,
162,,DEFAULT,AU,EUR,37918,42131,
163,,DEFAULT,AU,EUR,37418,41575,
164,,DEFAULT,AU,EUR,10543,11714,
165,,DEFAULT,AU,EUR,9562,10624,
166,,DEFAULT,AU,EUR,37428,41587,
167,,DEFAULT,AU,EUR,14982,16647,
168,,DEFAULT,AU,EUR,12279,13643,
169,,DEFAULT,AU,EUR,39112,43458,
170,,DEFAULT,AU,EUR,6036,6707,
171,,DEFAULT,AU,EUR,28503,31670,
172,,DEFAULT,AU,EUR,1789,1988,
173,,DEFAULT,AU,EUR,31109,34566,
174,,DEFAULT,AU,EUR,32140,35711,
175,,DEFAULT,AU,EUR,13099,14554,
176,,DEFAULT,AU,EUR,23026,25584,
177,,DEFAULT,AU,EUR,38252,42502,
178,,DEFAULT,AU,EUR,22693,25214,
179,,DEFAULT,AU,EUR,35196,39107,
180,,DEFAULT,AU,EUR,33381,37090,
181,,DEFAULT,AU,EUR,29928,33253,
182,,DEFAULT,AU,EUR,29120,32355,
183,,DEFAULT,AU,EUR,34351,38168,
184,,DEFAULT,AU,EUR,16201,18001,
185,,DEFAULT,AU,EUR,16574,18415,
186,,DEFAULT,AU,EUR,8879,9865,
187,,DEFAULT,AU,EUR,37254,41393,
188,,DEFAULT,AU,EUR,18144,20160,
189,,DEFAULT,AU,EUR,17741,19712,
190,,DEFAULT,AU,EUR,15713,17459,
191,,DEFAULT,AU,EUR,22409,24899,
192,,DEFAULT,AU,EUR,25360,28178,
193,,DEFAULT,AU,EUR,16195,17994,"[{""quantity"":5,""net_price"":150,""gross_price"":165}, {""quantity"":10,""net_price"":145,""gross_price"":158}, {""quantity"":20,""net_price"":140,""gross_price"":152}]"
194,,DEFAULT,AU,EUR,25975,28861,
195,,DEFAULT,AU,EUR,35520,39467,
196,,DEFAULT,AU,EUR,22446,24940,
197,,DEFAULT,AU,EUR,20709,23010,
198,,DEFAULT,AU,EUR,5649,6277,
199,,DEFAULT,AU,EUR,29618,32909,
200,,DEFAULT,AU,EUR,12479,13865,
201,,DEFAULT,AU,EUR,18229,20254,
202,,DEFAULT,AU,EUR,3526,3918,
203,,DEFAULT,AU,EUR,23977,26641,
204,,DEFAULT,AU,EUR,40242,44713,
205,,DEFAULT,AU,EUR,10450,11611,
206,,DEFAULT,AU,EUR,15997,17774,
207,,DEFAULT,AU,EUR,11315,12572,
208,,DEFAULT,AU,EUR,31201,34668,
209,,DEFAULT,AU,EUR,17611,19568,
210,,DEFAULT,AU,EUR,90000,100000,
211,,DEFAULT,AU,EUR,63450,70500,
212,,DEFAULT,AU,EUR,8550,9500,
213,,DEFAULT,AU,EUR,31500,35000,
214,,DEFAULT,AU,EUR,85500,95000,
001,,ORIGINAL,AU,EUR,11308,12564,
003,,ORIGINAL,AU,EUR,7200,8000,
006,,ORIGINAL,AU,EUR,31320,34800,
010,,ORIGINAL,AU,EUR,32040,35600,
015,,ORIGINAL,AU,EUR,7200,8000,
020,,ORIGINAL,AU,EUR,9539,10599,
024,,ORIGINAL,AU,EUR,40950,45500,
027,,ORIGINAL,AU,EUR,4680,5200,
029,,ORIGINAL,AU,EUR,37800,42000,
030,,ORIGINAL,AU,EUR,42300,47000,
031,,ORIGINAL,AU,EUR,36900,41000,
033,,ORIGINAL,AU,EUR,2520,2800,
036,,ORIGINAL,AU,EUR,17100,19000,
040,,ORIGINAL,AU,EUR,15440,17156,
051,,ORIGINAL,AU,EUR,11700,13000,
052,,ORIGINAL,AU,EUR,10800,12000,
,052_29567823,ORIGINAL,AU,EUR,11700,13000,
,052_30107816,ORIGINAL,AU,EUR,12600,14000,
,052_30614390,ORIGINAL,AU,EUR,10800,12000,
054,,ORIGINAL,AU,EUR,1800,2000,
056,,ORIGINAL,AU,EUR,31500,35000,
059,,ORIGINAL,AU,EUR,36000,40000,
,059_24245592,ORIGINAL,AU,EUR,31500,35000,
,059_26175504,ORIGINAL,AU,EUR,40500,45000,
,059_26027598,ORIGINAL,AU,EUR,36000,40000,
063,,ORIGINAL,AU,EUR,18000,20000,
068,,ORIGINAL,AU,EUR,8100,9000,
072,,ORIGINAL,AU,EUR,37800,42000,
,072_19618271,ORIGINAL,AU,EUR,15300,17000,
,072_21927455,ORIGINAL,AU,EUR,12600,14000,
075,,ORIGINAL,AU,EUR,31500,35000,
077,,ORIGINAL,AU,EUR,13500,15000,
080,,ORIGINAL,AU,EUR,23400,26000,
084,,ORIGINAL,AU,EUR,29700,33000,
089,,ORIGINAL,AU,EUR,37800,42000,
095,,ORIGINAL,AU,EUR,16200,18000,
100,,ORIGINAL,AU,EUR,6300,7000,
104,,ORIGINAL,AU,EUR,3600,4000,
107,,ORIGINAL,AU,EUR,10800,12000,
110,,ORIGINAL,AU,EUR,31500,35000,
114,,ORIGINAL,AU,EUR,9000,10000,
116,,ORIGINAL,AU,EUR,33300,37000,
117,,ORIGINAL,AU,EUR,33300,37000,
,117_29890338,ORIGINAL,AU,EUR,6300,7000,
118,,ORIGINAL,AU,EUR,7200,8000,
122,,ORIGINAL,AU,EUR,36000,40000,
123,,ORIGINAL,AU,EUR,42300,47000,
126,,ORIGINAL,AU,EUR,15300,17000,
,126_24722439,ORIGINAL,AU,EUR,14400,16000,
,126_30407844,ORIGINAL,AU,EUR,14400,16000,
128,,ORIGINAL,AU,EUR,15300,17000,
,128_29955336,ORIGINAL,AU,EUR,15300,17000,
134,,ORIGINAL,AU,EUR,1800,2000,
141,,ORIGINAL,AU,EUR,33300,37000,
147,,ORIGINAL,AU,EUR,36000,40000,
152,,ORIGINAL,AU,EUR,29700,33000,
156,,ORIGINAL,AU,EUR,19800,22000,
159,,ORIGINAL,AU,EUR,17100,19000,
161,,ORIGINAL,AU,EUR,22500,25000,
164,,ORIGINAL,AU,EUR,10800,12000,
169,,ORIGINAL,AU,EUR,40500,45000,
173,,ORIGINAL,AU,EUR,32400,36000,
179,,ORIGINAL,AU,EUR,37800,42000,
181,,ORIGINAL,AU,EUR,31500,35000,
185,,ORIGINAL,AU,EUR,18000,20000,
192,,ORIGINAL,AU,EUR,26100,29000,
198,,ORIGINAL,AU,EUR,6300,7000,
202,,ORIGINAL,AU,EUR,4500,5000,
203,,ORIGINAL,AU,EUR,24300,27000,
211,,ORIGINAL,AU,EUR,65250,72500,
212,,ORIGINAL,AU,EUR,10800,12000,
214,,ORIGINAL,AU,EUR,90000,100000,
001,,DEFAULT,AU,CHF,10349,11499,
002,,DEFAULT,AU,CHF,10349,11499,
003,,DEFAULT,AU,CHF,6728,7475,
004,,DEFAULT,AU,CHF,7245,8050,
005,,DEFAULT,AU,CHF,7245,8050,
006,,DEFAULT,AU,CHF,35708,39675,
007,,DEFAULT,AU,CHF,35708,39675,
008,,DEFAULT,AU,CHF,35708,39675,
009,,DEFAULT,AU,CHF,10349,11499,
010,,DEFAULT,AU,CHF,35811,39790,
011,,DEFAULT,AU,CHF,37881,42090,
012,,DEFAULT,AU,CHF,37881,42090,
013,,DEFAULT,AU,CHF,5898,6554,
014,,DEFAULT,AU,CHF,4739,5266,
015,,DEFAULT,AU,CHF,6210,6900,
016,,DEFAULT,AU,CHF,10349,11499,
017,,DEFAULT,AU,CHF,357798,397554,
018,,DEFAULT,AU,CHF,35810,39789,
019,,DEFAULT,AU,CHF,10349,11499,
020,,DEFAULT,AU,CHF,10950,12167,
021,,DEFAULT,AU,CHF,11054,12282,
022,,DEFAULT,AU,CHF,26910,29900,
023,,DEFAULT,AU,CHF,27659,30731,
024,,DEFAULT,AU,CHF,46058,51175,
025,,DEFAULT,AU,CHF,31050,34500,
026,,DEFAULT,AU,CHF,4347,4830,
027,,DEFAULT,AU,CHF,5072,5635,
028,,DEFAULT,AU,CHF,3105,3450,
029,,DEFAULT,AU,CHF,42460,47178,
030,,DEFAULT,AU,CHF,46600,51778,
031,,DEFAULT,AU,CHF,41425,46028,
032,,DEFAULT,AU,CHF,2898,3220,
033,,DEFAULT,AU,CHF,2588,2875,
034,,DEFAULT,AU,CHF,32105,35672,
035,,DEFAULT,AU,CHF,30788,34209,
036,,DEFAULT,AU,CHF,18629,20699,
037,,DEFAULT,AU,CHF,17594,19549,
038,,DEFAULT,AU,CHF,16559,18399,
039,,DEFAULT,AU,CHF,16455,18284,
040,,DEFAULT,AU,CHF,16352,18169,
041,,DEFAULT,AU,CHF,10743,11937,
042,,DEFAULT,AU,CHF,9398,10442,
043,,DEFAULT,AU,CHF,7579,8420,
044,,DEFAULT,AU,CHF,33274,36971,
045,,DEFAULT,AU,CHF,40589,45100,
046,,DEFAULT,AU,CHF,4263,4737,
047,,DEFAULT,AU,CHF,5925,6583,
048,,DEFAULT,AU,CHF,12673,14081,
049,,DEFAULT,AU,CHF,17279,19198,
050,,DEFAULT,AU,CHF,31862,35402,
051,,DEFAULT,AU,CHF,12863,14292,
,051_29567823,DEFAULT,AU,CHF,12420,13800,
,051_30107816,DEFAULT,AU,CHF,12938,14375,
,051_30614390,DEFAULT,AU,CHF,13248,14720,
052,,DEFAULT,AU,CHF,9317,10352,
,052_29567823,DEFAULT,AU,CHF,9212,10235,
,052_30107816,DEFAULT,AU,CHF,10868,12075,
,052_30614390,DEFAULT,AU,CHF,8798,9775,
053,,DEFAULT,AU,CHF,42074,46749,
,053_29567823,DEFAULT,AU,CHF,36676,40750,
054,,DEFAULT,AU,CHF,1945,2161,
055,,DEFAULT,AU,CHF,19806,22008,
056,,DEFAULT,AU,CHF,34430,38255,
057,,DEFAULT,AU,CHF,42786,47540,
058,,DEFAULT,AU,CHF,27357,30397,
,058_24245592,DEFAULT,AU,CHF,3575,3972,
,058_26175504,DEFAULT,AU,CHF,44460,49401,
059,,DEFAULT,AU,CHF,38028,42253,
,059_24245592,DEFAULT,AU,CHF,21934,24371,
,059_26175504,DEFAULT,AU,CHF,45729,50809,
,059_26027598,DEFAULT,AU,CHF,38665,42962,
060,,DEFAULT,AU,CHF,43301,48113,
,060_24245592,DEFAULT,AU,CHF,7689,8543,
,060_26175504,DEFAULT,AU,CHF,43301,48113,
,060_26027598,DEFAULT,AU,CHF,41203,45782,
061,,DEFAULT,AU,CHF,28955,32171,
062,,DEFAULT,AU,CHF,3056,3395,
063,,DEFAULT,AU,CHF,20390,22655,
064,,DEFAULT,AU,CHF,5638,6265,
065,,DEFAULT,AU,CHF,33291,36991,
066,,DEFAULT,AU,CHF,40731,45256,
067,,DEFAULT,AU,CHF,23018,25576,
068,,DEFAULT,AU,CHF,8286,9206,
069,,DEFAULT,AU,CHF,20713,23014,
070,,DEFAULT,AU,CHF,30717,34130,
,070_133745031,DEFAULT,AU,CHF,45991,51101,
,070_203704321,DEFAULT,AU,CHF,17674,19639,
,070_133913221,DEFAULT,AU,CHF,41878,46531,
,070_133745032,DEFAULT,AU,CHF,25291,28100,
,070_203704322,DEFAULT,AU,CHF,43606,48451,
,070_133913222,DEFAULT,AU,CHF,43031,47811,
,070_133745033,DEFAULT,AU,CHF,12124,13471,
071,,DEFAULT,AU,CHF,10996,12218,
072,,DEFAULT,AU,CHF,43042,47825,
,072_19618271,DEFAULT,AU,CHF,17229,19144,
,072_21927455,DEFAULT,AU,CHF,14121,15689,
073,,DEFAULT,AU,CHF,44979,49977,
,073_19618271,DEFAULT,AU,CHF,6941,7713,
,073_21927455,DEFAULT,AU,CHF,32778,36421,
074,,DEFAULT,AU,CHF,2057,2286,
075,,DEFAULT,AU,CHF,35775,39751,
076,,DEFAULT,AU,CHF,36961,41068,
077,,DEFAULT,AU,CHF,15064,16737,
078,,DEFAULT,AU,CHF,26480,29422,
079,,DEFAULT,AU,CHF,43990,48877,
080,,DEFAULT,AU,CHF,26097,28996,
081,,DEFAULT,AU,CHF,40475,44973,
082,,DEFAULT,AU,CHF,38388,42654,
083,,DEFAULT,AU,CHF,34417,38241,
084,,DEFAULT,AU,CHF,33488,37208,
085,,DEFAULT,AU,CHF,39504,43893,
086,,DEFAULT,AU,CHF,18631,20701,
087,,DEFAULT,AU,CHF,19060,21177,
088,,DEFAULT,AU,CHF,10211,11345,
089,,DEFAULT,AU,CHF,42842,47602,
090,,DEFAULT,AU,CHF,20866,23184,
091,,DEFAULT,AU,CHF,20402,22669,
092,,DEFAULT,AU,CHF,18070,20078,
093,,DEFAULT,AU,CHF,25770,28634,
094,,DEFAULT,AU,CHF,29164,32405,
095,,DEFAULT,AU,CHF,18624,20693,
096,,DEFAULT,AU,CHF,29871,33190,
097,,DEFAULT,AU,CHF,40848,45387,
098,,DEFAULT,AU,CHF,25813,28681,
099,,DEFAULT,AU,CHF,23815,26462,
100,,DEFAULT,AU,CHF,6496,7219,
101,,DEFAULT,AU,CHF,34061,37845,
102,,DEFAULT,AU,CHF,14351,15945,
103,,DEFAULT,AU,CHF,20963,23292,
104,,DEFAULT,AU,CHF,4055,4506,
105,,DEFAULT,AU,CHF,27574,30637,
106,,DEFAULT,AU,CHF,46278,51420,
107,,DEFAULT,AU,CHF,12018,13353,
108,,DEFAULT,AU,CHF,18397,20440,
109,,DEFAULT,AU,CHF,13012,14458,
110,,DEFAULT,AU,CHF,35881,39868,
111,,DEFAULT,AU,CHF,20253,22503,
112,,DEFAULT,AU,CHF,25777,28641,
,112_312526171,DEFAULT,AU,CHF,45254,50281,
,112_306918001,DEFAULT,AU,CHF,2152,2391,
,112_312526191,DEFAULT,AU,CHF,2142,2381,
,112_312526172,DEFAULT,AU,CHF,34268,38075,
,112_306918002,DEFAULT,AU,CHF,40544,45049,
,112_312526192,DEFAULT,AU,CHF,14485,16094,
,112_306918003,DEFAULT,AU,CHF,19093,21215,
,112_312526193,DEFAULT,AU,CHF,16842,18713,
113,,DEFAULT,AU,CHF,10349,11499,
114,,DEFAULT,AU,CHF,10349,11499,
,114_29911081,DEFAULT,AU,CHF,6728,7475,
,114_30580483,DEFAULT,AU,CHF,7245,8050,
115,,DEFAULT,AU,CHF,7245,8050,
,115_27295368,DEFAULT,AU,CHF,35708,39675,
,115_26440118,DEFAULT,AU,CHF,35708,39675,
,115_26408656,DEFAULT,AU,CHF,35708,39675,
116,,DEFAULT,AU,CHF,10349,11499,
,116_29743424,DEFAULT,AU,CHF,35811,39790,
,116_28684053,DEFAULT,AU,CHF,37881,42090,
117,,DEFAULT,AU,CHF,37881,42090,
,117_29890338,DEFAULT,AU,CHF,5898,6554,
,117_30585828,DEFAULT,AU,CHF,4739,5266,
118,,DEFAULT,AU,CHF,6210,6900,
119,,DEFAULT,AU,CHF,10349,11499,
120,,DEFAULT,AU,CHF,357798,397554,
,120_29890350,DEFAULT,AU,CHF,35810,39789,
,120_30069636,DEFAULT,AU,CHF,10349,11499,
,120_30069631,DEFAULT,AU,CHF,10950,12167,
121,,DEFAULT,AU,CHF,11054,12282,
,121_29406823,DEFAULT,AU,CHF,26910,29900,
,121_28542963,DEFAULT,AU,CHF,27659,30731,
,121_28549476,DEFAULT,AU,CHF,46058,51175,
122,,DEFAULT,AU,CHF,31050,34500,
,122_22308524,DEFAULT,AU,CHF,4347,4830,
,122_26145672,DEFAULT,AU,CHF,5072,5635,
123,,DEFAULT,AU,CHF,3105,3450,
,123_29866607,DEFAULT,AU,CHF,42460,47178,
,123_30610368,DEFAULT,AU,CHF,46600,51778,
,123_29866603,DEFAULT,AU,CHF,41425,46028,
124,,DEFAULT,AU,CHF,2898,3220,
,124_31623088,DEFAULT,AU,CHF,2588,2875,
,124_29866591,DEFAULT,AU,CHF,32105,35672,
125,,DEFAULT,AU,CHF,30788,34209,
,125_30703764,DEFAULT,AU,CHF,18629,20699,
,125_30350012,DEFAULT,AU,CHF,17594,19549,
126,,DEFAULT,AU,CHF,16559,18399,
,126_24722439,DEFAULT,AU,CHF,16455,18284,
,126_30407844,DEFAULT,AU,CHF,16352,18169,
,126_26280142,DEFAULT,AU,CHF,10743,11937,
127,,DEFAULT,AU,CHF,9398,10442,
,127_22828284,DEFAULT,AU,CHF,7579,8420,
