abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
110,,DEFAULT,KR,EUR,31201,34668,
111,,DEFAULT,KR,EUR,17611,19568,
112,,DEFAULT,KR,EUR,22415,24905,
,112_312526171,DEFAULT,KR,EUR,39351,43723,
,112_306918001,DEFAULT,KR,EUR,1871,2079,
,112_312526191,DEFAULT,KR,EUR,1863,2070,
,112_312526172,DEFAULT,KR,EUR,29798,33109,
,112_306918002,DEFAULT,KR,EUR,35256,39173,
,112_312526192,DEFAULT,KR,EUR,12596,13995,
,112_306918003,DEFAULT,KR,EUR,16603,18448,
,112_312526193,DEFAULT,KR,EUR,14645,16272,
113,,DEFAULT,KR,EUR,8999,9999,
114,,DEFAULT,KR,EUR,8999,9999,
,114_29911081,DEFAULT,KR,EUR,5850,6500,
,114_30580483,DEFAULT,KR,EUR,6300,7000,
115,,DEFAULT,KR,EUR,6300,7000,
,115_27295368,DEFAULT,KR,EUR,31050,34500,
,115_26440118,DEFAULT,KR,EUR,31050,34500,
,115_26408656,DEFAULT,KR,EUR,31050,34500,
116,,DEFAULT,KR,EUR,8999,9999,
,116_29743424,DEFAULT,KR,EUR,31140,34600,
,116_28684053,DEFAULT,KR,EUR,32940,36600,
117,,DEFAULT,KR,EUR,32940,36600,
,117_29890338,DEFAULT,KR,EUR,5129,5699,
,117_30585828,DEFAULT,KR,EUR,4121,4579,
118,,DEFAULT,KR,EUR,5400,6000,
119,,DEFAULT,KR,EUR,8999,9999,
120,,DEFAULT,KR,EUR,311129,345699,
,120_29890350,DEFAULT,KR,EUR,31139,34599,
,120_30069636,DEFAULT,KR,EUR,8999,9999,
,120_30069631,DEFAULT,KR,EUR,9522,10580,
121,,DEFAULT,KR,EUR,9612,10680,
,121_29406823,DEFAULT,KR,EUR,23400,26000,
,121_28542963,DEFAULT,KR,EUR,24051,26723,
,121_28549476,DEFAULT,KR,EUR,40050,44500,
122,,DEFAULT,KR,EUR,27000,30000,
,122_22308524,DEFAULT,KR,EUR,3780,4200,
,122_26145672,DEFAULT,KR,EUR,4410,4900,
123,,DEFAULT,KR,EUR,2700,3000,
,123_29866607,DEFAULT,KR,EUR,36922,41024,
,123_30610368,DEFAULT,KR,EUR,40522,45024,
,123_29866603,DEFAULT,KR,EUR,36022,40024,
124,,DEFAULT,KR,EUR,2520,2800,
,124_31623088,DEFAULT,KR,EUR,2250,2500,
,124_29866591,DEFAULT,KR,EUR,27917,31019,
125,,DEFAULT,KR,EUR,26772,29747,
,125_30703764,DEFAULT,KR,EUR,16199,17999,
,125_30350012,DEFAULT,KR,EUR,15299,16999,
126,,DEFAULT,KR,EUR,14399,15999,
,126_24722439,DEFAULT,KR,EUR,14309,15899,
,126_30407844,DEFAULT,KR,EUR,14219,15799,
,126_26280142,DEFAULT,KR,EUR,9342,10380,
127,,DEFAULT,KR,EUR,8172,9080,
,127_22828284,DEFAULT,KR,EUR,6590,7322,
,127_22613708,DEFAULT,KR,EUR,28934,32149,
,127_20723326,DEFAULT,KR,EUR,35295,39217,
,127_22613709,DEFAULT,KR,EUR,3707,4119,
128,,DEFAULT,KR,EUR,5152,5724,
,128_29955336,DEFAULT,KR,EUR,11020,12244,
,128_27314278,DEFAULT,KR,EUR,15025,16694,
129,,DEFAULT,KR,EUR,27706,30784,
,129_30706500,DEFAULT,KR,EUR,11185,12428,
,129_27107297,DEFAULT,KR,EUR,21385,23761,
,129_24325712,DEFAULT,KR,EUR,30155,33505,
130,,DEFAULT,KR,EUR,19849,22054,
,130_29285281,DEFAULT,KR,EUR,8102,9002,
,130_24326086,DEFAULT,KR,EUR,28641,31823,
,130_24725761,DEFAULT,KR,EUR,38033,42259,
131,131_24872891,DEFAULT,KR,EUR,6629,7365,
132,132_30619567,DEFAULT,KR,EUR,36586,40651,
133,133_31743669,DEFAULT,KR,EUR,31892,35435,
134,,DEFAULT,KR,EUR,1691,1879,
135,,DEFAULT,KR,EUR,17223,19137,
136,,DEFAULT,KR,EUR,29939,33265,
137,,DEFAULT,KR,EUR,37205,41339,
138,,DEFAULT,KR,EUR,23789,26432,
139,,DEFAULT,KR,EUR,23945,23945,
140,,DEFAULT,KR,EUR,38661,42957,
141,,DEFAULT,KR,EUR,33068,36742,
142,,DEFAULT,KR,EUR,19073,21192,
143,,DEFAULT,KR,EUR,39764,44182,
144,,DEFAULT,KR,EUR,33622,37358,
145,,DEFAULT,KR,EUR,6686,7429,
146,,DEFAULT,KR,EUR,37653,41837,
147,,DEFAULT,KR,EUR,35829,39810,
148,,DEFAULT,KR,EUR,25178,27975,
149,,DEFAULT,KR,EUR,2657,2952,
150,,DEFAULT,KR,EUR,17730,19700,
151,,DEFAULT,KR,EUR,4903,5448,
152,,DEFAULT,KR,EUR,28949,32166,
153,,DEFAULT,KR,EUR,35418,39353,
154,,DEFAULT,KR,EUR,20016,22240,
155,,DEFAULT,KR,EUR,7205,8005,
156,,DEFAULT,KR,EUR,18011,20012,
157,,DEFAULT,KR,EUR,26710,29678,
158,,DEFAULT,KR,EUR,39992,44436,
159,,DEFAULT,KR,EUR,15369,17077,
160,,DEFAULT,KR,EUR,36416,40462,
161,,DEFAULT,KR,EUR,21992,24435,
162,,DEFAULT,KR,EUR,37918,42131,
163,,DEFAULT,KR,EUR,37418,41575,
164,,DEFAULT,KR,EUR,10543,11714,
165,,DEFAULT,KR,EUR,9562,10624,
166,,DEFAULT,KR,EUR,37428,41587,
167,,DEFAULT,KR,EUR,14982,16647,
168,,DEFAULT,KR,EUR,12279,13643,
169,,DEFAULT,KR,EUR,39112,43458,
170,,DEFAULT,KR,EUR,6036,6707,
171,,DEFAULT,KR,EUR,28503,31670,
172,,DEFAULT,KR,EUR,1789,1988,
173,,DEFAULT,KR,EUR,31109,34566,
174,,DEFAULT,KR,EUR,32140,35711,
175,,DEFAULT,KR,EUR,13099,14554,
176,,DEFAULT,KR,EUR,23026,25584,
177,,DEFAULT,KR,EUR,38252,42502,
178,,DEFAULT,KR,EUR,22693,25214,
179,,DEFAULT,KR,EUR,35196,39107,
180,,DEFAULT,KR,EUR,33381,37090,
181,,DEFAULT,KR,EUR,29928,33253,
182,,DEFAULT,KR,EUR,29120,32355,
183,,DEFAULT,KR,EUR,34351,38168,
184,,DEFAULT,KR,EUR,16201,18001,
185,,DEFAULT,KR,EUR,16574,18415,
186,,DEFAULT,KR,EUR,8879,9865,
187,,DEFAULT,KR,EUR,37254,41393,
188,,DEFAULT,KR,EUR,18144,20160,
189,,DEFAULT,KR,EUR,17741,19712,
190,,DEFAULT,KR,EUR,15713,17459,
191,,DEFAULT,KR,EUR,22409,24899,
192,,DEFAULT,KR,EUR,25360,28178,
193,,DEFAULT,KR,EUR,16195,17994,"[{""quantity"":5,""net_price"":150,""gross_price"":165}, {""quantity"":10,""net_price"":145,""gross_price"":158}, {""quantity"":20,""net_price"":140,""gross_price"":152}]"
194,,DEFAULT,KR,EUR,25975,28861,
195,,DEFAULT,KR,EUR,35520,39467,
196,,DEFAULT,KR,EUR,22446,24940,
197,,DEFAULT,KR,EUR,20709,23010,
198,,DEFAULT,KR,EUR,5649,6277,
199,,DEFAULT,KR,EUR,29618,32909,
200,,DEFAULT,KR,EUR,12479,13865,
201,,DEFAULT,KR,EUR,18229,20254,
202,,DEFAULT,KR,EUR,3526,3918,
203,,DEFAULT,KR,EUR,23977,26641,
204,,DEFAULT,KR,EUR,40242,44713,
205,,DEFAULT,KR,EUR,10450,11611,
206,,DEFAULT,KR,EUR,15997,17774,
207,,DEFAULT,KR,EUR,11315,12572,
208,,DEFAULT,KR,EUR,31201,34668,
209,,DEFAULT,KR,EUR,17611,19568,
210,,DEFAULT,KR,EUR,90000,100000,
211,,DEFAULT,KR,EUR,63450,70500,
212,,DEFAULT,KR,EUR,8550,9500,
213,,DEFAULT,KR,EUR,31500,35000,
214,,DEFAULT,KR,EUR,85500,95000,
001,,ORIGINAL,KR,EUR,11308,12564,
003,,ORIGINAL,KR,EUR,7200,8000,
006,,ORIGINAL,KR,EUR,31320,34800,
010,,ORIGINAL,KR,EUR,32040,35600,
015,,ORIGINAL,KR,EUR,7200,8000,
020,,ORIGINAL,KR,EUR,9539,10599,
024,,ORIGINAL,KR,EUR,40950,45500,
027,,ORIGINAL,KR,EUR,4680,5200,
029,,ORIGINAL,KR,EUR,37800,42000,
030,,ORIGINAL,KR,EUR,42300,47000,
031,,ORIGINAL,KR,EUR,36900,41000,
033,,ORIGINAL,KR,EUR,2520,2800,
036,,ORIGINAL,KR,EUR,17100,19000,
040,,ORIGINAL,KR,EUR,15440,17156,
051,,ORIGINAL,KR,EUR,11700,13000,
052,,ORIGINAL,KR,EUR,10800,12000,
,052_29567823,ORIGINAL,KR,EUR,11700,13000,
,052_30107816,ORIGINAL,KR,EUR,12600,14000,
,052_30614390,ORIGINAL,KR,EUR,10800,12000,
054,,ORIGINAL,KR,EUR,1800,2000,
056,,ORIGINAL,KR,EUR,31500,35000,
059,,ORIGINAL,KR,EUR,36000,40000,
,059_24245592,ORIGINAL,KR,EUR,31500,35000,
,059_26175504,ORIGINAL,KR,EUR,40500,45000,
,059_26027598,ORIGINAL,KR,EUR,36000,40000,
063,,ORIGINAL,KR,EUR,18000,20000,
068,,ORIGINAL,KR,EUR,8100,9000,
072,,ORIGINAL,KR,EUR,37800,42000,
,072_19618271,ORIGINAL,KR,EUR,15300,17000,
,072_21927455,ORIGINAL,KR,EUR,12600,14000,
075,,ORIGINAL,KR,EUR,31500,35000,
077,,ORIGINAL,KR,EUR,13500,15000,
080,,ORIGINAL,KR,EUR,23400,26000,
084,,ORIGINAL,KR,EUR,29700,33000,
089,,ORIGINAL,KR,EUR,37800,42000,
095,,ORIGINAL,KR,EUR,16200,18000,
100,,ORIGINAL,KR,EUR,6300,7000,
104,,ORIGINAL,KR,EUR,3600,4000,
107,,ORIGINAL,KR,EUR,10800,12000,
110,,ORIGINAL,KR,EUR,31500,35000,
114,,ORIGINAL,KR,EUR,9000,10000,
116,,ORIGINAL,KR,EUR,33300,37000,
117,,ORIGINAL,KR,EUR,33300,37000,
,117_29890338,ORIGINAL,KR,EUR,6300,7000,
118,,ORIGINAL,KR,EUR,7200,8000,
122,,ORIGINAL,KR,EUR,36000,40000,
123,,ORIGINAL,KR,EUR,42300,47000,
126,,ORIGINAL,KR,EUR,15300,17000,
,126_24722439,ORIGINAL,KR,EUR,14400,16000,
,126_30407844,ORIGINAL,KR,EUR,14400,16000,
128,,ORIGINAL,KR,EUR,15300,17000,
,128_29955336,ORIGINAL,KR,EUR,15300,17000,
134,,ORIGINAL,KR,EUR,1800,2000,
141,,ORIGINAL,KR,EUR,33300,37000,
147,,ORIGINAL,KR,EUR,36000,40000,
152,,ORIGINAL,KR,EUR,29700,33000,
156,,ORIGINAL,KR,EUR,19800,22000,
159,,ORIGINAL,KR,EUR,17100,19000,
161,,ORIGINAL,KR,EUR,22500,25000,
164,,ORIGINAL,KR,EUR,10800,12000,
169,,ORIGINAL,KR,EUR,40500,45000,
173,,ORIGINAL,KR,EUR,32400,36000,
179,,ORIGINAL,KR,EUR,37800,42000,
181,,ORIGINAL,KR,EUR,31500,35000,
185,,ORIGINAL,KR,EUR,18000,20000,
192,,ORIGINAL,KR,EUR,26100,29000,
198,,ORIGINAL,KR,EUR,6300,7000,
202,,ORIGINAL,KR,EUR,4500,5000,
203,,ORIGINAL,KR,EUR,24300,27000,
211,,ORIGINAL,KR,EUR,65250,72500,
212,,ORIGINAL,KR,EUR,10800,12000,
214,,ORIGINAL,KR,EUR,90000,100000,
001,,DEFAULT,KR,CHF,10349,11499,
002,,DEFAULT,KR,CHF,10349,11499,
003,,DEFAULT,KR,CHF,6728,7475,
004,,DEFAULT,KR,CHF,7245,8050,
005,,DEFAULT,KR,CHF,7245,8050,
006,,DEFAULT,KR,CHF,35708,39675,
007,,DEFAULT,KR,CHF,35708,39675,
008,,DEFAULT,KR,CHF,35708,39675,
009,,DEFAULT,KR,CHF,10349,11499,
010,,DEFAULT,KR,CHF,35811,39790,
011,,DEFAULT,KR,CHF,37881,42090,
012,,DEFAULT,KR,CHF,37881,42090,
013,,DEFAULT,KR,CHF,5898,6554,
014,,DEFAULT,KR,CHF,4739,5266,
015,,DEFAULT,KR,CHF,6210,6900,
016,,DEFAULT,KR,CHF,10349,11499,
017,,DEFAULT,KR,CHF,357798,397554,
018,,DEFAULT,KR,CHF,35810,39789,
019,,DEFAULT,KR,CHF,10349,11499,
020,,DEFAULT,KR,CHF,10950,12167,
021,,DEFAULT,KR,CHF,11054,12282,
022,,DEFAULT,KR,CHF,26910,29900,
023,,DEFAULT,KR,CHF,27659,30731,
024,,DEFAULT,KR,CHF,46058,51175,
025,,DEFAULT,KR,CHF,31050,34500,
026,,DEFAULT,KR,CHF,4347,4830,
027,,DEFAULT,KR,CHF,5072,5635,
028,,DEFAULT,KR,CHF,3105,3450,
029,,DEFAULT,KR,CHF,42460,47178,
030,,DEFAULT,KR,CHF,46600,51778,
031,,DEFAULT,KR,CHF,41425,46028,
032,,DEFAULT,KR,CHF,2898,3220,
033,,DEFAULT,KR,CHF,2588,2875,
034,,DEFAULT,KR,CHF,32105,35672,
035,,DEFAULT,KR,CHF,30788,34209,
036,,DEFAULT,KR,CHF,18629,20699,
037,,DEFAULT,KR,CHF,17594,19549,
038,,DEFAULT,KR,CHF,16559,18399,
039,,DEFAULT,KR,CHF,16455,18284,
040,,DEFAULT,KR,CHF,16352,18169,
041,,DEFAULT,KR,CHF,10743,11937,
042,,DEFAULT,KR,CHF,9398,10442,
043,,DEFAULT,KR,CHF,7579,8420,
044,,DEFAULT,KR,CHF,33274,36971,
045,,DEFAULT,KR,CHF,40589,45100,
046,,DEFAULT,KR,CHF,4263,4737,
047,,DEFAULT,KR,CHF,5925,6583,
048,,DEFAULT,KR,CHF,12673,14081,
049,,DEFAULT,KR,CHF,17279,19198,
050,,DEFAULT,KR,CHF,31862,35402,
051,,DEFAULT,KR,CHF,12863,14292,
,051_29567823,DEFAULT,KR,CHF,12420,13800,
,051_30107816,DEFAULT,KR,CHF,12938,14375,
,051_30614390,DEFAULT,KR,CHF,13248,14720,
052,,DEFAULT,KR,CHF,9317,10352,
,052_29567823,DEFAULT,KR,CHF,9212,10235,
,052_30107816,DEFAULT,KR,CHF,10868,12075,
,052_30614390,DEFAULT,KR,CHF,8798,9775,
053,,DEFAULT,KR,CHF,42074,46749,
,053_29567823,DEFAULT,KR,CHF,36676,40750,
054,,DEFAULT,KR,CHF,1945,2161,
055,,DEFAULT,KR,CHF,19806,22008,
056,,DEFAULT,KR,CHF,34430,38255,
057,,DEFAULT,KR,CHF,42786,47540,
058,,DEFAULT,KR,CHF,27357,30397,
,058_24245592,DEFAULT,KR,CHF,3575,3972,
,058_26175504,DEFAULT,KR,CHF,44460,49401,
059,,DEFAULT,KR,CHF,38028,42253,
,059_24245592,DEFAULT,KR,CHF,21934,24371,
,059_26175504,DEFAULT,KR,CHF,45729,50809,
,059_26027598,DEFAULT,KR,CHF,38665,42962,
060,,DEFAULT,KR,CHF,43301,48113,
,060_24245592,DEFAULT,KR,CHF,7689,8543,
,060_26175504,DEFAULT,KR,CHF,43301,48113,
,060_26027598,DEFAULT,KR,CHF,41203,45782,
061,,DEFAULT,KR,CHF,28955,32171,
062,,DEFAULT,KR,CHF,3056,3395,
063,,DEFAULT,KR,CHF,20390,22655,
064,,DEFAULT,KR,CHF,5638,6265,
065,,DEFAULT,KR,CHF,33291,36991,
066,,DEFAULT,KR,CHF,40731,45256,
067,,DEFAULT,KR,CHF,23018,25576,
068,,DEFAULT,KR,CHF,8286,9206,
069,,DEFAULT,KR,CHF,20713,23014,
070,,DEFAULT,KR,CHF,30717,34130,
,070_133745031,DEFAULT,KR,CHF,45991,51101,
,070_203704321,DEFAULT,KR,CHF,17674,19639,
,070_133913221,DEFAULT,KR,CHF,41878,46531,
,070_133745032,DEFAULT,KR,CHF,25291,28100,
,070_203704322,DEFAULT,KR,CHF,43606,48451,
,070_133913222,DEFAULT,KR,CHF,43031,47811,
,070_133745033,DEFAULT,KR,CHF,12124,13471,
071,,DEFAULT,KR,CHF,10996,12218,
072,,DEFAULT,KR,CHF,43042,47825,
,072_19618271,DEFAULT,KR,CHF,17229,19144,
,072_21927455,DEFAULT,KR,CHF,14121,15689,
073,,DEFAULT,KR,CHF,44979,49977,
,073_19618271,DEFAULT,KR,CHF,6941,7713,
,073_21927455,DEFAULT,KR,CHF,32778,36421,
074,,DEFAULT,KR,CHF,2057,2286,
075,,DEFAULT,KR,CHF,35775,39751,
076,,DEFAULT,KR,CHF,36961,41068,
077,,DEFAULT,KR,CHF,15064,16737,
078,,DEFAULT,KR,CHF,26480,29422,
079,,DEFAULT,KR,CHF,43990,48877,
080,,DEFAULT,KR,CHF,26097,28996,
081,,DEFAULT,KR,CHF,40475,44973,
082,,DEFAULT,KR,CHF,38388,42654,
083,,DEFAULT,KR,CHF,34417,38241,
084,,DEFAULT,KR,CHF,33488,37208,
085,,DEFAULT,KR,CHF,39504,43893,
086,,DEFAULT,KR,CHF,18631,20701,
087,,DEFAULT,KR,CHF,19060,21177,
088,,DEFAULT,KR,CHF,10211,11345,
089,,DEFAULT,KR,CHF,42842,47602,
090,,DEFAULT,KR,CHF,20866,23184,
091,,DEFAULT,KR,CHF,20402,22669,
092,,DEFAULT,KR,CHF,18070,20078,
093,,DEFAULT,KR,CHF,25770,28634,
094,,DEFAULT,KR,CHF,29164,32405,
095,,DEFAULT,KR,CHF,18624,20693,
096,,DEFAULT,KR,CHF,29871,33190,
097,,DEFAULT,KR,CHF,40848,45387,
098,,DEFAULT,KR,CHF,25813,28681,
099,,DEFAULT,KR,CHF,23815,26462,
100,,DEFAULT,KR,CHF,6496,7219,
101,,DEFAULT,KR,CHF,34061,37845,
102,,DEFAULT,KR,CHF,14351,15945,
103,,DEFAULT,KR,CHF,20963,23292,
104,,DEFAULT,KR,CHF,4055,4506,
105,,DEFAULT,KR,CHF,27574,30637,
106,,DEFAULT,KR,CHF,46278,51420,
107,,DEFAULT,KR,CHF,12018,13353,
108,,DEFAULT,KR,CHF,18397,20440,
109,,DEFAULT,KR,CHF,13012,14458,
110,,DEFAULT,KR,CHF,35881,39868,
111,,DEFAULT,KR,CHF,20253,22503,
112,,DEFAULT,KR,CHF,25777,28641,
,112_312526171,DEFAULT,KR,CHF,45254,50281,
,112_306918001,DEFAULT,KR,CHF,2152,2391,
,112_312526191,DEFAULT,KR,CHF,2142,2381,
,112_312526172,DEFAULT,KR,CHF,34268,38075,
,112_306918002,DEFAULT,KR,CHF,40544,45049,
,112_312526192,DEFAULT,KR,CHF,14485,16094,
,112_306918003,DEFAULT,KR,CHF,19093,21215,
,112_312526193,DEFAULT,KR,CHF,16842,18713,
113,,DEFAULT,KR,CHF,10349,11499,
114,,DEFAULT,KR,CHF,10349,11499,
,114_29911081,DEFAULT,KR,CHF,6728,7475,
,114_30580483,DEFAULT,KR,CHF,7245,8050,
115,,DEFAULT,KR,CHF,7245,8050,
,115_27295368,DEFAULT,KR,CHF,35708,39675,
,115_26440118,DEFAULT,KR,CHF,35708,39675,
,115_26408656,DEFAULT,KR,CHF,35708,39675,
116,,DEFAULT,KR,CHF,10349,11499,
,116_29743424,DEFAULT,KR,CHF,35811,39790,
,116_28684053,DEFAULT,KR,CHF,37881,42090,
117,,DEFAULT,KR,CHF,37881,42090,
,117_29890338,DEFAULT,KR,CHF,5898,6554,
,117_30585828,DEFAULT,KR,CHF,4739,5266,
118,,DEFAULT,KR,CHF,6210,6900,
119,,DEFAULT,KR,CHF,10349,11499,
120,,DEFAULT,KR,CHF,357798,397554,
,120_29890350,DEFAULT,KR,CHF,35810,39789,
,120_30069636,DEFAULT,KR,CHF,10349,11499,
,120_30069631,DEFAULT,KR,CHF,10950,12167,
121,,DEFAULT,KR,CHF,11054,12282,
,121_29406823,DEFAULT,KR,CHF,26910,29900,
,121_28542963,DEFAULT,KR,CHF,27659,30731,
,121_28549476,DEFAULT,KR,CHF,46058,51175,
122,,DEFAULT,KR,CHF,31050,34500,
,122_22308524,DEFAULT,KR,CHF,4347,4830,
,122_26145672,DEFAULT,KR,CHF,5072,5635,
123,,DEFAULT,KR,CHF,3105,3450,
,123_29866607,DEFAULT,KR,CHF,42460,47178,
,123_30610368,DEFAULT,KR,CHF,46600,51778,
,123_29866603,DEFAULT,KR,CHF,41425,46028,
124,,DEFAULT,KR,CHF,2898,3220,
,124_31623088,DEFAULT,KR,CHF,2588,2875,
,124_29866591,DEFAULT,KR,CHF,32105,35672,
125,,DEFAULT,KR,CHF,30788,34209,
,125_30703764,DEFAULT,KR,CHF,18629,20699,
,125_30350012,DEFAULT,KR,CHF,17594,19549,
126,,DEFAULT,KR,CHF,16559,18399,
,126_24722439,DEFAULT,KR,CHF,16455,18284,
,126_30407844,DEFAULT,KR,CHF,16352,18169,
,126_26280142,DEFAULT,KR,CHF,10743,11937,
127,,DEFAULT,KR,CHF,9398,10442,
,127_22828284,DEFAULT,KR,CHF,7579,8420,
