abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
050,,DEFAULT,CA,EUR,27706,30784,
051,,DEFAULT,CA,EUR,11185,12428,
,051_29567823,DEFAULT,CA,EUR,10800,12000,
,051_30107816,DEFAULT,CA,EUR,11250,12500,
,051_30614390,DEFAULT,CA,EUR,11520,12800,
052,,DEFAULT,CA,EUR,8102,9002,
,052_29567823,DEFAULT,CA,EUR,8010,8900,
,052_30107816,DEFAULT,CA,EUR,9450,10500,
,052_30614390,DEFAULT,CA,EUR,7650,8500,
053,,DEFAULT,CA,EUR,36586,40651,
,053_29567823,DEFAULT,CA,EUR,31892,35435,
054,,DEFAULT,CA,EUR,1691,1879,
055,,DEFAULT,CA,EUR,17223,19137,
056,,DEFAULT,CA,EUR,29939,33265,
057,,DEFAULT,CA,EUR,37205,41339,
058,,DEFAULT,CA,EUR,23789,26432,
,058_24245592,DEFAULT,CA,EUR,3109,3454,
,058_26175504,DEFAULT,CA,EUR,38661,42957,
059,,DEFAULT,CA,EUR,33068,36742,
,059_24245592,DEFAULT,CA,EUR,19073,21192,
,059_26175504,DEFAULT,CA,EUR,39764,44182,
,059_26027598,DEFAULT,CA,EUR,33622,37358,
060,,DEFAULT,CA,EUR,37653,41837,
,060_24245592,DEFAULT,CA,EUR,6686,7429,
,060_26175504,DEFAULT,CA,EUR,37653,41837,
,060_26027598,DEFAULT,CA,EUR,35829,39810,
061,,DEFAULT,CA,EUR,25178,27975,
062,,DEFAULT,CA,EUR,2657,2952,
063,,DEFAULT,CA,EUR,17730,19700,
064,,DEFAULT,CA,EUR,4903,5448,
065,,DEFAULT,CA,EUR,28949,32166,
066,,DEFAULT,CA,EUR,35418,39353,
067,,DEFAULT,CA,EUR,20016,22240,
068,,DEFAULT,CA,EUR,7205,8005,
069,,DEFAULT,CA,EUR,18011,20012,
070,,DEFAULT,CA,EUR,26710,29678,
,070_133745031,DEFAULT,CA,EUR,39992,44436,
,070_203704321,DEFAULT,CA,EUR,15369,17077,
,070_133913221,DEFAULT,CA,EUR,36416,40462,
,070_133745032,DEFAULT,CA,EUR,21992,24435,
,070_203704322,DEFAULT,CA,EUR,37918,42131,
,070_133913222,DEFAULT,CA,EUR,37418,41575,
,070_133745033,DEFAULT,CA,EUR,10543,11714,
071,,DEFAULT,CA,EUR,9562,10624,
072,,DEFAULT,CA,EUR,37428,41587,
,072_19618271,DEFAULT,CA,EUR,14982,16647,
,072_21927455,DEFAULT,CA,EUR,12279,13643,
073,,DEFAULT,CA,EUR,39112,43458,
,073_19618271,DEFAULT,CA,EUR,6036,6707,
,073_21927455,DEFAULT,CA,EUR,28503,31670,
074,,DEFAULT,CA,EUR,1789,1988,
075,,DEFAULT,CA,EUR,31109,34566,
076,,DEFAULT,CA,EUR,32140,35711,
077,,DEFAULT,CA,EUR,13099,14554,
078,,DEFAULT,CA,EUR,23026,25584,
079,,DEFAULT,CA,EUR,38252,42502,
080,,DEFAULT,CA,EUR,22693,25214,
081,,DEFAULT,CA,EUR,35196,39107,
082,,DEFAULT,CA,EUR,33381,37090,
083,,DEFAULT,CA,EUR,29928,33253,
084,,DEFAULT,CA,EUR,29120,32355,
085,,DEFAULT,CA,EUR,34351,38168,
086,,DEFAULT,CA,EUR,16201,18001,
087,,DEFAULT,CA,EUR,16574,18415,
088,,DEFAULT,CA,EUR,8879,9865,
089,,DEFAULT,CA,EUR,37254,41393,
090,,DEFAULT,CA,EUR,18144,20160,
091,,DEFAULT,CA,EUR,17741,19712,
092,,DEFAULT,CA,EUR,15713,17459,
093,,DEFAULT,CA,EUR,22409,24899,
094,,DEFAULT,CA,EUR,25360,28178,
095,,DEFAULT,CA,EUR,16195,17994,
096,,DEFAULT,CA,EUR,25975,28861,
097,,DEFAULT,CA,EUR,35520,39467,
098,,DEFAULT,CA,EUR,22446,24940,
099,,DEFAULT,CA,EUR,20709,23010,
100,,DEFAULT,CA,EUR,5649,6277,
101,,DEFAULT,CA,EUR,29618,32909,
102,,DEFAULT,CA,EUR,12479,13865,
103,,DEFAULT,CA,EUR,18229,20254,
104,,DEFAULT,CA,EUR,3526,3918,
105,,DEFAULT,CA,EUR,23977,26641,
106,,DEFAULT,CA,EUR,40242,44713,
107,,DEFAULT,CA,EUR,10450,11611,
108,,DEFAULT,CA,EUR,15997,17774,
109,,DEFAULT,CA,EUR,11315,12572,
110,,DEFAULT,CA,EUR,31201,34668,
111,,DEFAULT,CA,EUR,17611,19568,
112,,DEFAULT,CA,EUR,22415,24905,
,112_312526171,DEFAULT,CA,EUR,39351,43723,
,112_306918001,DEFAULT,CA,EUR,1871,2079,
,112_312526191,DEFAULT,CA,EUR,1863,2070,
,112_312526172,DEFAULT,CA,EUR,29798,33109,
,112_306918002,DEFAULT,CA,EUR,35256,39173,
,112_312526192,DEFAULT,CA,EUR,12596,13995,
,112_306918003,DEFAULT,CA,EUR,16603,18448,
,112_312526193,DEFAULT,CA,EUR,14645,16272,
113,,DEFAULT,CA,EUR,8999,9999,
114,,DEFAULT,CA,EUR,8999,9999,
,114_29911081,DEFAULT,CA,EUR,5850,6500,
,114_30580483,DEFAULT,CA,EUR,6300,7000,
115,,DEFAULT,CA,EUR,6300,7000,
,115_27295368,DEFAULT,CA,EUR,31050,34500,
,115_26440118,DEFAULT,CA,EUR,31050,34500,
,115_26408656,DEFAULT,CA,EUR,31050,34500,
116,,DEFAULT,CA,EUR,8999,9999,
,116_29743424,DEFAULT,CA,EUR,31140,34600,
,116_28684053,DEFAULT,CA,EUR,32940,36600,
117,,DEFAULT,CA,EUR,32940,36600,
,117_29890338,DEFAULT,CA,EUR,5129,5699,
,117_30585828,DEFAULT,CA,EUR,4121,4579,
118,,DEFAULT,CA,EUR,5400,6000,
119,,DEFAULT,CA,EUR,8999,9999,
120,,DEFAULT,CA,EUR,311129,345699,
,120_29890350,DEFAULT,CA,EUR,31139,34599,
,120_30069636,DEFAULT,CA,EUR,8999,9999,
,120_30069631,DEFAULT,CA,EUR,9522,10580,
121,,DEFAULT,CA,EUR,9612,10680,
,121_29406823,DEFAULT,CA,EUR,23400,26000,
,121_28542963,DEFAULT,CA,EUR,24051,26723,
,121_28549476,DEFAULT,CA,EUR,40050,44500,
122,,DEFAULT,CA,EUR,27000,30000,
,122_22308524,DEFAULT,CA,EUR,3780,4200,
,122_26145672,DEFAULT,CA,EUR,4410,4900,
123,,DEFAULT,CA,EUR,2700,3000,
,123_29866607,DEFAULT,CA,EUR,36922,41024,
,123_30610368,DEFAULT,CA,EUR,40522,45024,
,123_29866603,DEFAULT,CA,EUR,36022,40024,
124,,DEFAULT,CA,EUR,2520,2800,
,124_31623088,DEFAULT,CA,EUR,2250,2500,
,124_29866591,DEFAULT,CA,EUR,27917,31019,
125,,DEFAULT,CA,EUR,26772,29747,
,125_30703764,DEFAULT,CA,EUR,16199,17999,
,125_30350012,DEFAULT,CA,EUR,15299,16999,
126,,DEFAULT,CA,EUR,14399,15999,
,126_24722439,DEFAULT,CA,EUR,14309,15899,
,126_30407844,DEFAULT,CA,EUR,14219,15799,
,126_26280142,DEFAULT,CA,EUR,9342,10380,
127,,DEFAULT,CA,EUR,8172,9080,
,127_22828284,DEFAULT,CA,EUR,6590,7322,
,127_22613708,DEFAULT,CA,EUR,28934,32149,
,127_20723326,DEFAULT,CA,EUR,35295,39217,
,127_22613709,DEFAULT,CA,EUR,3707,4119,
128,,DEFAULT,CA,EUR,5152,5724,
,128_29955336,DEFAULT,CA,EUR,11020,12244,
,128_27314278,DEFAULT,CA,EUR,15025,16694,
129,,DEFAULT,CA,EUR,27706,30784,
,129_30706500,DEFAULT,CA,EUR,11185,12428,
,129_27107297,DEFAULT,CA,EUR,21385,23761,
,129_24325712,DEFAULT,CA,EUR,30155,33505,
130,,DEFAULT,CA,EUR,19849,22054,
,130_29285281,DEFAULT,CA,EUR,8102,9002,
,130_24326086,DEFAULT,CA,EUR,28641,31823,
,130_24725761,DEFAULT,CA,EUR,38033,42259,
131,131_24872891,DEFAULT,CA,EUR,6629,7365,
132,132_30619567,DEFAULT,CA,EUR,36586,40651,
133,133_31743669,DEFAULT,CA,EUR,31892,35435,
134,,DEFAULT,CA,EUR,1691,1879,
135,,DEFAULT,CA,EUR,17223,19137,
136,,DEFAULT,CA,EUR,29939,33265,
137,,DEFAULT,CA,EUR,37205,41339,
138,,DEFAULT,CA,EUR,23789,26432,
139,,DEFAULT,CA,EUR,23945,23945,
140,,DEFAULT,CA,EUR,38661,42957,
141,,DEFAULT,CA,EUR,33068,36742,
142,,DEFAULT,CA,EUR,19073,21192,
143,,DEFAULT,CA,EUR,39764,44182,
144,,DEFAULT,CA,EUR,33622,37358,
145,,DEFAULT,CA,EUR,6686,7429,
146,,DEFAULT,CA,EUR,37653,41837,
147,,DEFAULT,CA,EUR,35829,39810,
148,,DEFAULT,CA,EUR,25178,27975,
149,,DEFAULT,CA,EUR,2657,2952,
150,,DEFAULT,CA,EUR,17730,19700,
151,,DEFAULT,CA,EUR,4903,5448,
152,,DEFAULT,CA,EUR,28949,32166,
153,,DEFAULT,CA,EUR,35418,39353,
154,,DEFAULT,CA,EUR,20016,22240,
155,,DEFAULT,CA,EUR,7205,8005,
156,,DEFAULT,CA,EUR,18011,20012,
157,,DEFAULT,CA,EUR,26710,29678,
158,,DEFAULT,CA,EUR,39992,44436,
159,,DEFAULT,CA,EUR,15369,17077,
160,,DEFAULT,CA,EUR,36416,40462,
161,,DEFAULT,CA,EUR,21992,24435,
162,,DEFAULT,CA,EUR,37918,42131,
163,,DEFAULT,CA,EUR,37418,41575,
164,,DEFAULT,CA,EUR,10543,11714,
165,,DEFAULT,CA,EUR,9562,10624,
166,,DEFAULT,CA,EUR,37428,41587,
167,,DEFAULT,CA,EUR,14982,16647,
168,,DEFAULT,CA,EUR,12279,13643,
169,,DEFAULT,CA,EUR,39112,43458,
170,,DEFAULT,CA,EUR,6036,6707,
171,,DEFAULT,CA,EUR,28503,31670,
172,,DEFAULT,CA,EUR,1789,1988,
173,,DEFAULT,CA,EUR,31109,34566,
174,,DEFAULT,CA,EUR,32140,35711,
175,,DEFAULT,CA,EUR,13099,14554,
176,,DEFAULT,CA,EUR,23026,25584,
177,,DEFAULT,CA,EUR,38252,42502,
178,,DEFAULT,CA,EUR,22693,25214,
179,,DEFAULT,CA,EUR,35196,39107,
180,,DEFAULT,CA,EUR,33381,37090,
181,,DEFAULT,CA,EUR,29928,33253,
182,,DEFAULT,CA,EUR,29120,32355,
183,,DEFAULT,CA,EUR,34351,38168,
184,,DEFAULT,CA,EUR,16201,18001,
185,,DEFAULT,CA,EUR,16574,18415,
186,,DEFAULT,CA,EUR,8879,9865,
187,,DEFAULT,CA,EUR,37254,41393,
188,,DEFAULT,CA,EUR,18144,20160,
189,,DEFAULT,CA,EUR,17741,19712,
190,,DEFAULT,CA,EUR,15713,17459,
191,,DEFAULT,CA,EUR,22409,24899,
192,,DEFAULT,CA,EUR,25360,28178,
193,,DEFAULT,CA,EUR,16195,17994,"[{""quantity"":5,""net_price"":150,""gross_price"":165}, {""quantity"":10,""net_price"":145,""gross_price"":158}, {""quantity"":20,""net_price"":140,""gross_price"":152}]"
194,,DEFAULT,CA,EUR,25975,28861,
195,,DEFAULT,CA,EUR,35520,39467,
196,,DEFAULT,CA,EUR,22446,24940,
197,,DEFAULT,CA,EUR,20709,23010,
198,,DEFAULT,CA,EUR,5649,6277,
199,,DEFAULT,CA,EUR,29618,32909,
200,,DEFAULT,CA,EUR,12479,13865,
201,,DEFAULT,CA,EUR,18229,20254,
202,,DEFAULT,CA,EUR,3526,3918,
203,,DEFAULT,CA,EUR,23977,26641,
204,,DEFAULT,CA,EUR,40242,44713,
205,,DEFAULT,CA,EUR,10450,11611,
206,,DEFAULT,CA,EUR,15997,17774,
207,,DEFAULT,CA,EUR,11315,12572,
208,,DEFAULT,CA,EUR,31201,34668,
209,,DEFAULT,CA,EUR,17611,19568,
210,,DEFAULT,CA,EUR,90000,100000,
211,,DEFAULT,CA,EUR,63450,70500,
212,,DEFAULT,CA,EUR,8550,9500,
213,,DEFAULT,CA,EUR,31500,35000,
214,,DEFAULT,CA,EUR,85500,95000,
001,,ORIGINAL,CA,EUR,11308,12564,
003,,ORIGINAL,CA,EUR,7200,8000,
006,,ORIGINAL,CA,EUR,31320,34800,
010,,ORIGINAL,CA,EUR,32040,35600,
015,,ORIGINAL,CA,EUR,7200,8000,
020,,ORIGINAL,CA,EUR,9539,10599,
024,,ORIGINAL,CA,EUR,40950,45500,
027,,ORIGINAL,CA,EUR,4680,5200,
029,,ORIGINAL,CA,EUR,37800,42000,
030,,ORIGINAL,CA,EUR,42300,47000,
031,,ORIGINAL,CA,EUR,36900,41000,
033,,ORIGINAL,CA,EUR,2520,2800,
036,,ORIGINAL,CA,EUR,17100,19000,
040,,ORIGINAL,CA,EUR,15440,17156,
051,,ORIGINAL,CA,EUR,11700,13000,
052,,ORIGINAL,CA,EUR,10800,12000,
,052_29567823,ORIGINAL,CA,EUR,11700,13000,
,052_30107816,ORIGINAL,CA,EUR,12600,14000,
,052_30614390,ORIGINAL,CA,EUR,10800,12000,
054,,ORIGINAL,CA,EUR,1800,2000,
056,,ORIGINAL,CA,EUR,31500,35000,
059,,ORIGINAL,CA,EUR,36000,40000,
,059_24245592,ORIGINAL,CA,EUR,31500,35000,
,059_26175504,ORIGINAL,CA,EUR,40500,45000,
,059_26027598,ORIGINAL,CA,EUR,36000,40000,
063,,ORIGINAL,CA,EUR,18000,20000,
068,,ORIGINAL,CA,EUR,8100,9000,
072,,ORIGINAL,CA,EUR,37800,42000,
,072_19618271,ORIGINAL,CA,EUR,15300,17000,
,072_21927455,ORIGINAL,CA,EUR,12600,14000,
075,,ORIGINAL,CA,EUR,31500,35000,
077,,ORIGINAL,CA,EUR,13500,15000,
080,,ORIGINAL,CA,EUR,23400,26000,
084,,ORIGINAL,CA,EUR,29700,33000,
089,,ORIGINAL,CA,EUR,37800,42000,
095,,ORIGINAL,CA,EUR,16200,18000,
100,,ORIGINAL,CA,EUR,6300,7000,
104,,ORIGINAL,CA,EUR,3600,4000,
107,,ORIGINAL,CA,EUR,10800,12000,
110,,ORIGINAL,CA,EUR,31500,35000,
114,,ORIGINAL,CA,EUR,9000,10000,
116,,ORIGINAL,CA,EUR,33300,37000,
117,,ORIGINAL,CA,EUR,33300,37000,
,117_29890338,ORIGINAL,CA,EUR,6300,7000,
118,,ORIGINAL,CA,EUR,7200,8000,
122,,ORIGINAL,CA,EUR,36000,40000,
123,,ORIGINAL,CA,EUR,42300,47000,
126,,ORIGINAL,CA,EUR,15300,17000,
,126_24722439,ORIGINAL,CA,EUR,14400,16000,
,126_30407844,ORIGINAL,CA,EUR,14400,16000,
128,,ORIGINAL,CA,EUR,15300,17000,
,128_29955336,ORIGINAL,CA,EUR,15300,17000,
134,,ORIGINAL,CA,EUR,1800,2000,
141,,ORIGINAL,CA,EUR,33300,37000,
147,,ORIGINAL,CA,EUR,36000,40000,
152,,ORIGINAL,CA,EUR,29700,33000,
156,,ORIGINAL,CA,EUR,19800,22000,
159,,ORIGINAL,CA,EUR,17100,19000,
161,,ORIGINAL,CA,EUR,22500,25000,
164,,ORIGINAL,CA,EUR,10800,12000,
169,,ORIGINAL,CA,EUR,40500,45000,
173,,ORIGINAL,CA,EUR,32400,36000,
179,,ORIGINAL,CA,EUR,37800,42000,
181,,ORIGINAL,CA,EUR,31500,35000,
185,,ORIGINAL,CA,EUR,18000,20000,
192,,ORIGINAL,CA,EUR,26100,29000,
198,,ORIGINAL,CA,EUR,6300,7000,
202,,ORIGINAL,CA,EUR,4500,5000,
203,,ORIGINAL,CA,EUR,24300,27000,
211,,ORIGINAL,CA,EUR,65250,72500,
212,,ORIGINAL,CA,EUR,10800,12000,
214,,ORIGINAL,CA,EUR,90000,100000,
001,,DEFAULT,CA,CHF,10349,11499,
002,,DEFAULT,CA,CHF,10349,11499,
003,,DEFAULT,CA,CHF,6728,7475,
004,,DEFAULT,CA,CHF,7245,8050,
005,,DEFAULT,CA,CHF,7245,8050,
006,,DEFAULT,CA,CHF,35708,39675,
007,,DEFAULT,CA,CHF,35708,39675,
008,,DEFAULT,CA,CHF,35708,39675,
009,,DEFAULT,CA,CHF,10349,11499,
010,,DEFAULT,CA,CHF,35811,39790,
011,,DEFAULT,CA,CHF,37881,42090,
012,,DEFAULT,CA,CHF,37881,42090,
013,,DEFAULT,CA,CHF,5898,6554,
014,,DEFAULT,CA,CHF,4739,5266,
015,,DEFAULT,CA,CHF,6210,6900,
016,,DEFAULT,CA,CHF,10349,11499,
017,,DEFAULT,CA,CHF,357798,397554,
018,,DEFAULT,CA,CHF,35810,39789,
019,,DEFAULT,CA,CHF,10349,11499,
020,,DEFAULT,CA,CHF,10950,12167,
021,,DEFAULT,CA,CHF,11054,12282,
022,,DEFAULT,CA,CHF,26910,29900,
023,,DEFAULT,CA,CHF,27659,30731,
024,,DEFAULT,CA,CHF,46058,51175,
025,,DEFAULT,CA,CHF,31050,34500,
026,,DEFAULT,CA,CHF,4347,4830,
027,,DEFAULT,CA,CHF,5072,5635,
028,,DEFAULT,CA,CHF,3105,3450,
029,,DEFAULT,CA,CHF,42460,47178,
030,,DEFAULT,CA,CHF,46600,51778,
031,,DEFAULT,CA,CHF,41425,46028,
032,,DEFAULT,CA,CHF,2898,3220,
033,,DEFAULT,CA,CHF,2588,2875,
034,,DEFAULT,CA,CHF,32105,35672,
035,,DEFAULT,CA,CHF,30788,34209,
036,,DEFAULT,CA,CHF,18629,20699,
037,,DEFAULT,CA,CHF,17594,19549,
038,,DEFAULT,CA,CHF,16559,18399,
039,,DEFAULT,CA,CHF,16455,18284,
040,,DEFAULT,CA,CHF,16352,18169,
041,,DEFAULT,CA,CHF,10743,11937,
042,,DEFAULT,CA,CHF,9398,10442,
043,,DEFAULT,CA,CHF,7579,8420,
044,,DEFAULT,CA,CHF,33274,36971,
045,,DEFAULT,CA,CHF,40589,45100,
046,,DEFAULT,CA,CHF,4263,4737,
047,,DEFAULT,CA,CHF,5925,6583,
048,,DEFAULT,CA,CHF,12673,14081,
049,,DEFAULT,CA,CHF,17279,19198,
050,,DEFAULT,CA,CHF,31862,35402,
051,,DEFAULT,CA,CHF,12863,14292,
,051_29567823,DEFAULT,CA,CHF,12420,13800,
,051_30107816,DEFAULT,CA,CHF,12938,14375,
,051_30614390,DEFAULT,CA,CHF,13248,14720,
052,,DEFAULT,CA,CHF,9317,10352,
,052_29567823,DEFAULT,CA,CHF,9212,10235,
,052_30107816,DEFAULT,CA,CHF,10868,12075,
,052_30614390,DEFAULT,CA,CHF,8798,9775,
053,,DEFAULT,CA,CHF,42074,46749,
,053_29567823,DEFAULT,CA,CHF,36676,40750,
054,,DEFAULT,CA,CHF,1945,2161,
055,,DEFAULT,CA,CHF,19806,22008,
056,,DEFAULT,CA,CHF,34430,38255,
057,,DEFAULT,CA,CHF,42786,47540,
058,,DEFAULT,CA,CHF,27357,30397,
,058_24245592,DEFAULT,CA,CHF,3575,3972,
,058_26175504,DEFAULT,CA,CHF,44460,49401,
059,,DEFAULT,CA,CHF,38028,42253,
,059_24245592,DEFAULT,CA,CHF,21934,24371,
,059_26175504,DEFAULT,CA,CHF,45729,50809,
,059_26027598,DEFAULT,CA,CHF,38665,42962,
060,,DEFAULT,CA,CHF,43301,48113,
,060_24245592,DEFAULT,CA,CHF,7689,8543,
,060_26175504,DEFAULT,CA,CHF,43301,48113,
,060_26027598,DEFAULT,CA,CHF,41203,45782,
061,,DEFAULT,CA,CHF,28955,32171,
062,,DEFAULT,CA,CHF,3056,3395,
063,,DEFAULT,CA,CHF,20390,22655,
064,,DEFAULT,CA,CHF,5638,6265,
065,,DEFAULT,CA,CHF,33291,36991,
066,,DEFAULT,CA,CHF,40731,45256,
067,,DEFAULT,CA,CHF,23018,25576,
068,,DEFAULT,CA,CHF,8286,9206,
069,,DEFAULT,CA,CHF,20713,23014,
070,,DEFAULT,CA,CHF,30717,34130,
,070_133745031,DEFAULT,CA,CHF,45991,51101,
,070_203704321,DEFAULT,CA,CHF,17674,19639,
,070_133913221,DEFAULT,CA,CHF,41878,46531,
,070_133745032,DEFAULT,CA,CHF,25291,28100,
,070_203704322,DEFAULT,CA,CHF,43606,48451,
,070_133913222,DEFAULT,CA,CHF,43031,47811,
,070_133745033,DEFAULT,CA,CHF,12124,13471,
071,,DEFAULT,CA,CHF,10996,12218,
072,,DEFAULT,CA,CHF,43042,47825,
,072_19618271,DEFAULT,CA,CHF,17229,19144,
,072_21927455,DEFAULT,CA,CHF,14121,15689,
073,,DEFAULT,CA,CHF,44979,49977,
,073_19618271,DEFAULT,CA,CHF,6941,7713,
,073_21927455,DEFAULT,CA,CHF,32778,36421,
074,,DEFAULT,CA,CHF,2057,2286,
075,,DEFAULT,CA,CHF,35775,39751,
076,,DEFAULT,CA,CHF,36961,41068,
077,,DEFAULT,CA,CHF,15064,16737,
078,,DEFAULT,CA,CHF,26480,29422,
079,,DEFAULT,CA,CHF,43990,48877,
080,,DEFAULT,CA,CHF,26097,28996,
081,,DEFAULT,CA,CHF,40475,44973,
082,,DEFAULT,CA,CHF,38388,42654,
083,,DEFAULT,CA,CHF,34417,38241,
084,,DEFAULT,CA,CHF,33488,37208,
085,,DEFAULT,CA,CHF,39504,43893,
086,,DEFAULT,CA,CHF,18631,20701,
087,,DEFAULT,CA,CHF,19060,21177,
088,,DEFAULT,CA,CHF,10211,11345,
089,,DEFAULT,CA,CHF,42842,47602,
090,,DEFAULT,CA,CHF,20866,23184,
091,,DEFAULT,CA,CHF,20402,22669,
092,,DEFAULT,CA,CHF,18070,20078,
093,,DEFAULT,CA,CHF,25770,28634,
094,,DEFAULT,CA,CHF,29164,32405,
095,,DEFAULT,CA,CHF,18624,20693,
096,,DEFAULT,CA,CHF,29871,33190,
097,,DEFAULT,CA,CHF,40848,45387,
098,,DEFAULT,CA,CHF,25813,28681,
099,,DEFAULT,CA,CHF,23815,26462,
100,,DEFAULT,CA,CHF,6496,7219,
101,,DEFAULT,CA,CHF,34061,37845,
102,,DEFAULT,CA,CHF,14351,15945,
103,,DEFAULT,CA,CHF,20963,23292,
104,,DEFAULT,CA,CHF,4055,4506,
105,,DEFAULT,CA,CHF,27574,30637,
106,,DEFAULT,CA,CHF,46278,51420,
107,,DEFAULT,CA,CHF,12018,13353,
108,,DEFAULT,CA,CHF,18397,20440,
109,,DEFAULT,CA,CHF,13012,14458,
110,,DEFAULT,CA,CHF,35881,39868,
111,,DEFAULT,CA,CHF,20253,22503,
112,,DEFAULT,CA,CHF,25777,28641,
,112_312526171,DEFAULT,CA,CHF,45254,50281,
,112_306918001,DEFAULT,CA,CHF,2152,2391,
,112_312526191,DEFAULT,CA,CHF,2142,2381,
,112_312526172,DEFAULT,CA,CHF,34268,38075,
,112_306918002,DEFAULT,CA,CHF,40544,45049,
,112_312526192,DEFAULT,CA,CHF,14485,16094,
,112_306918003,DEFAULT,CA,CHF,19093,21215,
,112_312526193,DEFAULT,CA,CHF,16842,18713,
113,,DEFAULT,CA,CHF,10349,11499,
114,,DEFAULT,CA,CHF,10349,11499,
,114_29911081,DEFAULT,CA,CHF,6728,7475,
,114_30580483,DEFAULT,CA,CHF,7245,8050,
115,,DEFAULT,CA,CHF,7245,8050,
,115_27295368,DEFAULT,CA,CHF,35708,39675,
,115_26440118,DEFAULT,CA,CHF,35708,39675,
,115_26408656,DEFAULT,CA,CHF,35708,39675,
116,,DEFAULT,CA,CHF,10349,11499,
,116_29743424,DEFAULT,CA,CHF,35811,39790,
,116_28684053,DEFAULT,CA,CHF,37881,42090,
117,,DEFAULT,CA,CHF,37881,42090,
,117_29890338,DEFAULT,CA,CHF,5898,6554,
,117_30585828,DEFAULT,CA,CHF,4739,5266,
118,,DEFAULT,CA,CHF,6210,6900,
119,,DEFAULT,CA,CHF,10349,11499,
120,,DEFAULT,CA,CHF,357798,397554,
,120_29890350,DEFAULT,CA,CHF,35810,39789,
,120_30069636,DEFAULT,CA,CHF,10349,11499,
,120_30069631,DEFAULT,CA,CHF,10950,12167,
121,,DEFAULT,CA,CHF,11054,12282,
,121_29406823,DEFAULT,CA,CHF,26910,29900,
,121_28542963,DEFAULT,CA,CHF,27659,30731,
,121_28549476,DEFAULT,CA,CHF,46058,51175,
122,,DEFAULT,CA,CHF,31050,34500,
,122_22308524,DEFAULT,CA,CHF,4347,4830,
,122_26145672,DEFAULT,CA,CHF,5072,5635,
123,,DEFAULT,CA,CHF,3105,3450,
,123_29866607,DEFAULT,CA,CHF,42460,47178,
,123_30610368,DEFAULT,CA,CHF,46600,51778,
,123_29866603,DEFAULT,CA,CHF,41425,46028,
124,,DEFAULT,CA,CHF,2898,3220,
,124_31623088,DEFAULT,CA,CHF,2588,2875,
,124_29866591,DEFAULT,CA,CHF,32105,35672,
125,,DEFAULT,CA,CHF,30788,34209,
,125_30703764,DEFAULT,CA,CHF,18629,20699,
,125_30350012,DEFAULT,CA,CHF,17594,19549,
126,,DEFAULT,CA,CHF,16559,18399,
,126_24722439,DEFAULT,CA,CHF,16455,18284,
,126_30407844,DEFAULT,CA,CHF,16352,18169,
,126_26280142,DEFAULT,CA,CHF,10743,11937,
127,,DEFAULT,CA,CHF,9398,10442,
,127_22828284,DEFAULT,CA,CHF,7579,8420,
