abstract_sku,concrete_sku,price_type,store,currency,value_net,value_gross,price_data.volume_prices
181,,DEFAULT,CH,EUR,29928,33253,
182,,DEFAULT,CH,EUR,29120,32355,
183,,DEFAULT,CH,EUR,34351,38168,
184,,DEFAULT,CH,EUR,16201,18001,
185,,DEFAULT,CH,EUR,16574,18415,
186,,DEFAULT,CH,EUR,8879,9865,
187,,DEFAULT,CH,EUR,37254,41393,
188,,DEFAULT,CH,EUR,18144,20160,
189,,DEFAULT,CH,EUR,17741,19712,
190,,DEFAULT,CH,EUR,15713,17459,
191,,DEFAULT,CH,EUR,22409,24899,
192,,DEFAULT,CH,EUR,25360,28178,
193,,DEFAULT,CH,EUR,16195,17994,"[{""quantity"":5,""net_price"":150,""gross_price"":165}, {""quantity"":10,""net_price"":145,""gross_price"":158}, {""quantity"":20,""net_price"":140,""gross_price"":152}]"
194,,DEFAULT,CH,EUR,25975,28861,
195,,DEFAULT,CH,EUR,35520,39467,
196,,DEFAULT,CH,EUR,22446,24940,
197,,DEFAULT,CH,EUR,20709,23010,
198,,DEFAULT,CH,EUR,5649,6277,
199,,DEFAULT,CH,EUR,29618,32909,
200,,DEFAULT,CH,EUR,12479,13865,
201,,DEFAULT,CH,EUR,18229,20254,
202,,DEFAULT,CH,EUR,3526,3918,
203,,DEFAULT,CH,EUR,23977,26641,
204,,DEFAULT,CH,EUR,40242,44713,
205,,DEFAULT,CH,EUR,10450,11611,
206,,DEFAULT,CH,EUR,15997,17774,
207,,DEFAULT,CH,EUR,11315,12572,
208,,DEFAULT,CH,EUR,31201,34668,
209,,DEFAULT,CH,EUR,17611,19568,
210,,DEFAULT,CH,EUR,90000,100000,
211,,DEFAULT,CH,EUR,63450,70500,
212,,DEFAULT,CH,EUR,8550,9500,
213,,DEFAULT,CH,EUR,31500,35000,
214,,DEFAULT,CH,EUR,85500,95000,
001,,ORIGINAL,CH,EUR,11308,12564,
003,,ORIGINAL,CH,EUR,7200,8000,
006,,ORIGINAL,CH,EUR,31320,34800,
010,,ORIGINAL,CH,EUR,32040,35600,
015,,ORIGINAL,CH,EUR,7200,8000,
020,,ORIGINAL,CH,EUR,9539,10599,
024,,ORIGINAL,CH,EUR,40950,45500,
027,,ORIGINAL,CH,EUR,4680,5200,
029,,ORIGINAL,CH,EUR,37800,42000,
030,,ORIGINAL,CH,EUR,42300,47000,
031,,ORIGINAL,CH,EUR,36900,41000,
033,,ORIGINAL,CH,EUR,2520,2800,
036,,ORIGINAL,CH,EUR,17100,19000,
040,,ORIGINAL,CH,EUR,15440,17156,
051,,ORIGINAL,CH,EUR,11700,13000,
052,,ORIGINAL,CH,EUR,10800,12000,
,052_29567823,ORIGINAL,CH,EUR,11700,13000,
,052_30107816,ORIGINAL,CH,EUR,12600,14000,
,052_30614390,ORIGINAL,CH,EUR,10800,12000,
054,,ORIGINAL,CH,EUR,1800,2000,
056,,ORIGINAL,CH,EUR,31500,35000,
059,,ORIGINAL,CH,EUR,36000,40000,
,059_24245592,ORIGINAL,CH,EUR,31500,35000,
,059_26175504,ORIGINAL,CH,EUR,40500,45000,
,059_26027598,ORIGINAL,CH,EUR,36000,40000,
063,,ORIGINAL,CH,EUR,18000,20000,
068,,ORIGINAL,CH,EUR,8100,9000,
072,,ORIGINAL,CH,EUR,37800,42000,
,072_19618271,ORIGINAL,CH,EUR,15300,17000,
,072_21927455,ORIGINAL,CH,EUR,12600,14000,
075,,ORIGINAL,CH,EUR,31500,35000,
077,,ORIGINAL,CH,EUR,13500,15000,
080,,ORIGINAL,CH,EUR,23400,26000,
084,,ORIGINAL,CH,EUR,29700,33000,
089,,ORIGINAL,CH,EUR,37800,42000,
095,,ORIGINAL,CH,EUR,16200,18000,
100,,ORIGINAL,CH,EUR,6300,7000,
104,,ORIGINAL,CH,EUR,3600,4000,
107,,ORIGINAL,CH,EUR,10800,12000,
110,,ORIGINAL,CH,EUR,31500,35000,
114,,ORIGINAL,CH,EUR,9000,10000,
116,,ORIGINAL,CH,EUR,33300,37000,
117,,ORIGINAL,CH,EUR,33300,37000,
,117_29890338,ORIGINAL,CH,EUR,6300,7000,
118,,ORIGINAL,CH,EUR,7200,8000,
122,,ORIGINAL,CH,EUR,36000,40000,
123,,ORIGINAL,CH,EUR,42300,47000,
126,,ORIGINAL,CH,EUR,15300,17000,
,126_24722439,ORIGINAL,CH,EUR,14400,16000,
,126_30407844,ORIGINAL,CH,EUR,14400,16000,
128,,ORIGINAL,CH,EUR,15300,17000,
,128_29955336,ORIGINAL,CH,EUR,15300,17000,
134,,ORIGINAL,CH,EUR,1800,2000,
141,,ORIGINAL,CH,EUR,33300,37000,
147,,ORIGINAL,CH,EUR,36000,40000,
152,,ORIGINAL,CH,EUR,29700,33000,
156,,ORIGINAL,CH,EUR,19800,22000,
159,,ORIGINAL,CH,EUR,17100,19000,
161,,ORIGINAL,CH,EUR,22500,25000,
164,,ORIGINAL,CH,EUR,10800,12000,
169,,ORIGINAL,CH,EUR,40500,45000,
173,,ORIGINAL,CH,EUR,32400,36000,
179,,ORIGINAL,CH,EUR,37800,42000,
181,,ORIGINAL,CH,EUR,31500,35000,
185,,ORIGINAL,CH,EUR,18000,20000,
192,,ORIGINAL,CH,EUR,26100,29000,
198,,ORIGINAL,CH,EUR,6300,7000,
202,,ORIGINAL,CH,EUR,4500,5000,
203,,ORIGINAL,CH,EUR,24300,27000,
211,,ORIGINAL,CH,EUR,65250,72500,
212,,ORIGINAL,CH,EUR,10800,12000,
214,,ORIGINAL,CH,EUR,90000,100000,
001,,DEFAULT,CH,CHF,10349,11499,
002,,DEFAULT,CH,CHF,10349,11499,
003,,DEFAULT,CH,CHF,6728,7475,
004,,DEFAULT,CH,CHF,7245,8050,
005,,DEFAULT,CH,CHF,7245,8050,
006,,DEFAULT,CH,CHF,35708,39675,
007,,DEFAULT,CH,CHF,35708,39675,
008,,DEFAULT,CH,CHF,35708,39675,
009,,DEFAULT,CH,CHF,10349,11499,
010,,DEFAULT,CH,CHF,35811,39790,
011,,DEFAULT,CH,CHF,37881,42090,
012,,DEFAULT,CH,CHF,37881,42090,
013,,DEFAULT,CH,CHF,5898,6554,
014,,DEFAULT,CH,CHF,4739,5266,
015,,DEFAULT,CH,CHF,6210,6900,
016,,DEFAULT,CH,CHF,10349,11499,
017,,DEFAULT,CH,CHF,357798,397554,
018,,DEFAULT,CH,CHF,35810,39789,
019,,DEFAULT,CH,CHF,10349,11499,
020,,DEFAULT,CH,CHF,10950,12167,
021,,DEFAULT,CH,CHF,11054,12282,
022,,DEFAULT,CH,CHF,26910,29900,
023,,DEFAULT,CH,CHF,27659,30731,
024,,DEFAULT,CH,CHF,46058,51175,
025,,DEFAULT,CH,CHF,31050,34500,
026,,DEFAULT,CH,CHF,4347,4830,
027,,DEFAULT,CH,CHF,5072,5635,
028,,DEFAULT,CH,CHF,3105,3450,
029,,DEFAULT,CH,CHF,42460,47178,
030,,DEFAULT,CH,CHF,46600,51778,
031,,DEFAULT,CH,CHF,41425,46028,
032,,DEFAULT,CH,CHF,2898,3220,
033,,DEFAULT,CH,CHF,2588,2875,
034,,DEFAULT,CH,CHF,32105,35672,
035,,DEFAULT,CH,CHF,30788,34209,
036,,DEFAULT,CH,CHF,18629,20699,
037,,DEFAULT,CH,CHF,17594,19549,
038,,DEFAULT,CH,CHF,16559,18399,
039,,DEFAULT,CH,CHF,16455,18284,
040,,DEFAULT,CH,CHF,16352,18169,
041,,DEFAULT,CH,CHF,10743,11937,
042,,DEFAULT,CH,CHF,9398,10442,
043,,DEFAULT,CH,CHF,7579,8420,
044,,DEFAULT,CH,CHF,33274,36971,
045,,DEFAULT,CH,CHF,40589,45100,
046,,DEFAULT,CH,CHF,4263,4737,
047,,DEFAULT,CH,CHF,5925,6583,
048,,DEFAULT,CH,CHF,12673,14081,
049,,DEFAULT,CH,CHF,17279,19198,
050,,DEFAULT,CH,CHF,31862,35402,
051,,DEFAULT,CH,CHF,12863,14292,
,051_29567823,DEFAULT,CH,CHF,12420,13800,
,051_30107816,DEFAULT,CH,CHF,12938,14375,
,051_30614390,DEFAULT,CH,CHF,13248,14720,
052,,DEFAULT,CH,CHF,9317,10352,
,052_29567823,DEFAULT,CH,CHF,9212,10235,
,052_30107816,DEFAULT,CH,CHF,10868,12075,
,052_30614390,DEFAULT,CH,CHF,8798,9775,
053,,DEFAULT,CH,CHF,42074,46749,
,053_29567823,DEFAULT,CH,CHF,36676,40750,
054,,DEFAULT,CH,CHF,1945,2161,
055,,DEFAULT,CH,CHF,19806,22008,
056,,DEFAULT,CH,CHF,34430,38255,
057,,DEFAULT,CH,CHF,42786,47540,
058,,DEFAULT,CH,CHF,27357,30397,
,058_24245592,DEFAULT,CH,CHF,3575,3972,
,058_26175504,DEFAULT,CH,CHF,44460,49401,
059,,DEFAULT,CH,CHF,38028,42253,
,059_24245592,DEFAULT,CH,CHF,21934,24371,
,059_26175504,DEFAULT,CH,CHF,45729,50809,
,059_26027598,DEFAULT,CH,CHF,38665,42962,
060,,DEFAULT,CH,CHF,43301,48113,
,060_24245592,DEFAULT,CH,CHF,7689,8543,
,060_26175504,DEFAULT,CH,CHF,43301,48113,
,060_26027598,DEFAULT,CH,CHF,41203,45782,
061,,DEFAULT,CH,CHF,28955,32171,
062,,DEFAULT,CH,CHF,3056,3395,
063,,DEFAULT,CH,CHF,20390,22655,
064,,DEFAULT,CH,CHF,5638,6265,
065,,DEFAULT,CH,CHF,33291,36991,
066,,DEFAULT,CH,CHF,40731,45256,
067,,DEFAULT,CH,CHF,23018,25576,
068,,DEFAULT,CH,CHF,8286,9206,
069,,DEFAULT,CH,CHF,20713,23014,
070,,DEFAULT,CH,CHF,30717,34130,
,070_133745031,DEFAULT,CH,CHF,45991,51101,
,070_203704321,DEFAULT,CH,CHF,17674,19639,
,070_133913221,DEFAULT,CH,CHF,41878,46531,
,070_133745032,DEFAULT,CH,CHF,25291,28100,
,070_203704322,DEFAULT,CH,CHF,43606,48451,
,070_133913222,DEFAULT,CH,CHF,43031,47811,
,070_133745033,DEFAULT,CH,CHF,12124,13471,
071,,DEFAULT,CH,CHF,10996,12218,
072,,DEFAULT,CH,CHF,43042,47825,
,072_19618271,DEFAULT,CH,CHF,17229,19144,
,072_21927455,DEFAULT,CH,CHF,14121,15689,
073,,DEFAULT,CH,CHF,44979,49977,
,073_19618271,DEFAULT,CH,CHF,6941,7713,
,073_21927455,DEFAULT,CH,CHF,32778,36421,
074,,DEFAULT,CH,CHF,2057,2286,
075,,DEFAULT,CH,CHF,35775,39751,
076,,DEFAULT,CH,CHF,36961,41068,
077,,DEFAULT,CH,CHF,15064,16737,
078,,DEFAULT,CH,CHF,26480,29422,
079,,DEFAULT,CH,CHF,43990,48877,
080,,DEFAULT,CH,CHF,26097,28996,
081,,DEFAULT,CH,CHF,40475,44973,
082,,DEFAULT,CH,CHF,38388,42654,
083,,DEFAULT,CH,CHF,34417,38241,
084,,DEFAULT,CH,CHF,33488,37208,
085,,DEFAULT,CH,CHF,39504,43893,
086,,DEFAULT,CH,CHF,18631,20701,
087,,DEFAULT,CH,CHF,19060,21177,
088,,DEFAULT,CH,CHF,10211,11345,
089,,DEFAULT,CH,CHF,42842,47602,
090,,DEFAULT,CH,CHF,20866,23184,
091,,DEFAULT,CH,CHF,20402,22669,
092,,DEFAULT,CH,CHF,18070,20078,
093,,DEFAULT,CH,CHF,25770,28634,
094,,DEFAULT,CH,CHF,29164,32405,
095,,DEFAULT,CH,CHF,18624,20693,
096,,DEFAULT,CH,CHF,29871,33190,
097,,DEFAULT,CH,CHF,40848,45387,
098,,DEFAULT,CH,CHF,25813,28681,
099,,DEFAULT,CH,CHF,23815,26462,
100,,DEFAULT,CH,CHF,6496,7219,
101,,DEFAULT,CH,CHF,34061,37845,
102,,DEFAULT,CH,CHF,14351,15945,
103,,DEFAULT,CH,CHF,20963,23292,
104,,DEFAULT,CH,CHF,4055,4506,
105,,DEFAULT,CH,CHF,27574,30637,
106,,DEFAULT,CH,CHF,46278,51420,
107,,DEFAULT,CH,CHF,12018,13353,
108,,DEFAULT,CH,CHF,18397,20440,
109,,DEFAULT,CH,CHF,13012,14458,
110,,DEFAULT,CH,CHF,35881,39868,
111,,DEFAULT,CH,CHF,20253,22503,
112,,DEFAULT,CH,CHF,25777,28641,
,112_312526171,DEFAULT,CH,CHF,45254,50281,
,112_306918001,DEFAULT,CH,CHF,2152,2391,
,112_312526191,DEFAULT,CH,CHF,2142,2381,
,112_312526172,DEFAULT,CH,CHF,34268,38075,
,112_306918002,DEFAULT,CH,CHF,40544,45049,
,112_312526192,DEFAULT,CH,CHF,14485,16094,
,112_306918003,DEFAULT,CH,CHF,19093,21215,
,112_312526193,DEFAULT,CH,CHF,16842,18713,
113,,DEFAULT,CH,CHF,10349,11499,
114,,DEFAULT,CH,CHF,10349,11499,
,114_29911081,DEFAULT,CH,CHF,6728,7475,
,114_30580483,DEFAULT,CH,CHF,7245,8050,
115,,DEFAULT,CH,CHF,7245,8050,
,115_27295368,DEFAULT,CH,CHF,35708,39675,
,115_26440118,DEFAULT,CH,CHF,35708,39675,
,115_26408656,DEFAULT,CH,CHF,35708,39675,
116,,DEFAULT,CH,CHF,10349,11499,
,116_29743424,DEFAULT,CH,CHF,35811,39790,
,116_28684053,DEFAULT,CH,CHF,37881,42090,
117,,DEFAULT,CH,CHF,37881,42090,
,117_29890338,DEFAULT,CH,CHF,5898,6554,
,117_30585828,DEFAULT,CH,CHF,4739,5266,
118,,DEFAULT,CH,CHF,6210,6900,
119,,DEFAULT,CH,CHF,10349,11499,
120,,DEFAULT,CH,CHF,357798,397554,
,120_29890350,DEFAULT,CH,CHF,35810,39789,
,120_30069636,DEFAULT,CH,CHF,10349,11499,
,120_30069631,DEFAULT,CH,CHF,10950,12167,
121,,DEFAULT,CH,CHF,11054,12282,
,121_29406823,DEFAULT,CH,CHF,26910,29900,
,121_28542963,DEFAULT,CH,CHF,27659,30731,
,121_28549476,DEFAULT,CH,CHF,46058,51175,
122,,DEFAULT,CH,CHF,31050,34500,
,122_22308524,DEFAULT,CH,CHF,4347,4830,
,122_26145672,DEFAULT,CH,CHF,5072,5635,
123,,DEFAULT,CH,CHF,3105,3450,
,123_29866607,DEFAULT,CH,CHF,42460,47178,
,123_30610368,DEFAULT,CH,CHF,46600,51778,
,123_29866603,DEFAULT,CH,CHF,41425,46028,
124,,DEFAULT,CH,CHF,2898,3220,
,124_31623088,DEFAULT,CH,CHF,2588,2875,
,124_29866591,DEFAULT,CH,CHF,32105,35672,
125,,DEFAULT,CH,CHF,30788,34209,
,125_30703764,DEFAULT,CH,CHF,18629,20699,
,125_30350012,DEFAULT,CH,CHF,17594,19549,
126,,DEFAULT,CH,CHF,16559,18399,
,126_24722439,DEFAULT,CH,CHF,16455,18284,
,126_30407844,DEFAULT,CH,CHF,16352,18169,
,126_26280142,DEFAULT,CH,CHF,10743,11937,
127,,DEFAULT,CH,CHF,9398,10442,
,127_22828284,DEFAULT,CH,CHF,7579,8420,
